time,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,DIFF
2020/9/7 15:50,18749.38169,17869.8256,879.5560906
2020/9/7 15:51,18755.71442,17869.8256,885.888826
2020/9/7 15:52,18856.80215,17869.8256,986.9765499
2020/9/7 15:53,19020.28291,17869.8256,1150.457314
2020/9/7 15:54,18790.46378,17869.8256,920.6381777
2020/9/7 15:55,18989.26096,17869.8256,1119.435362
2020/9/7 15:56,19071.00134,17885.95689,1185.04445
2020/9/7 15:57,19068.53928,17885.95689,1182.582391
2020/9/7 15:58,18820.36367,17885.95689,934.4067729
2020/9/7 15:59,19228.57316,17885.95689,1342.616271
2020/9/7 16:00,18938.05012,17885.95689,1052.093227
2020/9/7 16:01,19192.83899,17885.95689,1306.882096
2020/9/7 16:02,18954.29971,17885.95689,1068.342821
2020/9/7 16:03,18968.45131,17885.95689,1082.494422
2020/9/7 16:04,18841.04497,18006.01663,835.0283396
2020/9/7 16:05,18926.1427,18006.01663,920.1260758
2020/9/7 16:06,18744.60085,18006.01663,738.5842192
2020/9/7 16:07,18987.0108,18006.01663,980.9941699
2020/9/7 16:08,18492.83507,18006.01663,486.8184417
2020/9/7 16:09,18851.52286,18006.01663,845.5062301
2020/9/7 16:10,18788.56275,18006.01663,782.5461216
2020/9/7 16:11,18925.87706,18006.01663,919.860433
2020/9/7 16:12,18908.99781,17849.95577,1059.042043
2020/9/7 16:13,19021.05584,17849.95577,1171.100069
2020/9/7 16:14,19197.71831,17849.95577,1347.762542
2020/9/7 16:15,18851.31096,17849.95577,1001.35519
2020/9/7 16:16,19270.42818,17849.95577,1420.472407
2020/9/7 16:17,19002.48746,17849.95577,1152.531692
2020/9/7 16:18,19021.08868,17849.95577,1171.132907
2020/9/7 16:19,19127.06768,17849.95577,1277.111913
2020/9/7 16:20,18682.41367,17543.64999,1138.763673
2020/9/7 16:21,18600.28334,17543.64999,1056.63335
2020/9/7 16:22,18758.81217,17543.64999,1215.16218
2020/9/7 16:23,19085.28129,17543.64999,1541.631296
2020/9/7 16:24,19336.48,17543.64999,1792.830006
2020/9/7 16:25,18889.79375,17543.64999,1346.143756
2020/9/7 16:26,19030.13115,17543.64999,1486.481159
2020/9/7 16:27,18844.62909,17543.64999,1300.979097
2020/9/7 16:28,18993.69267,17931.44012,1062.252549
2020/9/7 16:29,19108.42465,17931.44012,1176.984531
2020/9/7 16:30,19203.46015,17931.44012,1272.020035
2020/9/7 16:31,18819.31022,17931.44012,887.8701024
2020/9/7 16:32,19227.09593,17931.44012,1295.655809
2020/9/7 16:33,19163.99858,17931.44012,1232.55846
2020/9/7 16:34,19618.35756,17931.44012,1686.917441
2020/9/7 16:35,19263.53441,17931.44012,1332.094292
2020/9/7 16:36,19146.40899,18087.23052,1059.178468
2020/9/7 16:37,18976.59549,18087.23052,889.3649685
2020/9/7 16:38,18931.15635,18087.23052,843.9258303
2020/9/7 16:39,18833.65879,18087.23052,746.4282662
2020/9/7 16:40,19414.54074,18087.23052,1327.310218
2020/9/7 16:41,19131.9918,18087.23052,1044.761282
2020/9/7 16:42,19231.52764,18087.23052,1144.297114
2020/9/7 16:43,19273.87506,18087.23052,1186.644541
2020/9/7 16:44,19303.70633,17783.62221,1520.084118
2020/9/7 16:45,19023.23738,17783.62221,1239.615172
2020/9/7 16:46,18931.15635,17783.62221,1147.534139
2020/9/7 16:47,19141.90866,17783.62221,1358.286449
2020/9/7 16:48,18726.31298,17783.62221,942.6907719
2020/9/7 16:49,19115.31842,17783.62221,1331.696205
2020/9/7 16:50,18800.17478,17783.62221,1016.552563
2020/9/7 16:51,18804.11407,17783.62221,1020.491858
2020/9/7 16:52,18683.96556,17572.86927,1111.096291
2020/9/7 16:53,18949.93663,17572.86927,1377.067359
2020/9/7 16:54,18768.86627,17572.86927,1195.997004
2020/9/7 16:55,18329.14241,17572.86927,756.273142
2020/9/7 16:56,18632.96058,17572.86927,1060.091309
2020/9/7 16:57,18638.37711,17572.86927,1065.50784
2020/9/7 16:58,18877.97586,17572.86927,1305.106596
2020/9/7 16:59,18410.88279,17572.86927,838.013524
2020/9/7 17:00,18121.34457,17537.90762,583.4369462
2020/9/7 17:01,18428.60962,17537.90762,890.7019968
2020/9/7 17:02,18450.32051,17537.90762,912.4128869
2020/9/7 17:03,18091.44468,17537.90762,553.5370576
2020/9/7 17:04,18514.2893,17537.90762,976.3816743
2020/9/7 17:05,18390.6939,17537.90762,852.7862774
2020/9/7 17:06,18315.35487,17537.90762,777.4472506
2020/9/7 17:07,18094.89156,17537.90762,556.9839411
2020/9/7 17:08,18271.0378,17426.38329,844.6545094
2020/9/7 17:09,18345.88441,17426.38329,919.5011242
2020/9/7 17:10,17940.04146,17426.38329,513.6581682
2020/9/7 17:11,18057.53688,17426.38329,631.1535869
2020/9/7 17:12,18040.30246,17426.38329,613.919169
2020/9/7 17:13,18051.2788,17426.38329,624.8955079
2020/9/7 17:14,18031.93146,17426.38329,605.548166
2020/9/7 17:15,18152.29187,17426.38329,725.9085755
2020/9/7 17:16,18099.8843,16947.04917,1152.835131
2020/9/7 17:17,17853.67833,16947.04917,906.629161
2020/9/7 17:18,17950.06576,16947.04917,1003.016589
2020/9/7 17:19,17905.38159,16947.04917,958.3324147
2020/9/7 17:20,17590.37519,16947.04917,643.3260128
2020/9/7 17:21,17868.2388,16947.04917,921.1896232
2020/9/7 17:22,17624.21437,16947.04917,677.165197
2020/9/7 17:23,17682.81139,16947.04917,735.7622178
2020/9/7 17:24,17744.21961,16959.57794,784.6416706
2020/9/7 17:25,17687.80413,16959.57794,728.2261936
2020/9/7 17:26,17361.96467,16959.57794,402.386729
2020/9/7 17:27,17680.34933,16959.57794,720.7713946
2020/9/7 17:28,17432.94664,16959.57794,473.3687047
2020/9/7 17:29,17551.82981,16959.57794,592.2518783
2020/9/7 17:30,17468.6122,16959.57794,509.0342604
2020/9/7 17:31,17604.23134,16959.57794,644.6534035
2020/9/7 17:32,17440.25816,16623.53964,816.7185214
2020/9/7 17:33,17447.719,16623.53964,824.1793568
2020/9/7 17:34,17230.70257,16623.53964,607.162931
2020/9/7 17:35,17480.4987,16623.53964,856.9590608
2020/9/7 17:36,17308.29176,16623.53964,684.7521214
2020/9/7 17:37,17734.23413,16623.53964,1110.694486
2020/9/7 17:38,17831.45118,16623.53964,1207.911534
2020/9/7 17:39,17571.03388,16623.53964,947.4942379
2020/9/7 17:40,17365.55483,16959.73735,405.8174767
2020/9/7 17:41,17451.09123,16959.73735,491.3538781
2020/9/7 17:42,17486.83144,16959.73735,527.0940902
2020/9/7 17:43,17345.43456,16959.73735,385.697207
2020/9/7 17:44,17653.68443,16959.73735,693.9470815
2020/9/7 17:45,17179.98414,16959.73735,220.2467952
2020/9/7 17:46,17543.66467,16959.73735,583.9273228
2020/9/7 17:47,18146.24568,16959.73735,1186.508334
2020/9/7 17:48,17175.06002,16373.57548,801.4845459
2020/9/7 17:49,17785.23307,16373.57548,1411.657596
2020/9/7 17:50,17655.23632,16373.57548,1281.660844
2020/9/7 17:51,17406.3564,16373.57548,1032.780918
2020/9/7 17:52,17790.15719,16373.57548,1416.581715
2020/9/7 17:53,17264.89089,16373.57548,891.315415
2020/9/7 17:54,17453.13553,16373.57548,1079.560052
2020/9/7 17:55,17504.55827,16373.57548,1130.98279
2020/9/7 17:56,17210.02127,16353.5488,856.4724753
2020/9/7 17:57,17558.01927,16353.5488,1204.470477
2020/9/7 17:58,17087.69121,16353.5488,734.1424181
2020/9/7 17:59,16936.52075,16353.5488,582.9719525
2020/9/7 18:00,17450.67347,16353.5488,1097.124674
2020/9/7 18:01,17131.02347,16353.5488,777.4746688
2020/9/7 18:02,17266.27261,16353.5488,912.723815
2020/9/7 18:03,17117.44783,16353.5488,763.8990306
2020/9/7 18:04,17264.95951,16441.27861,823.6809064
2020/9/7 18:05,17103.51702,16441.27861,662.2384099
2020/9/7 18:06,17030.57143,16441.27861,589.292823
2020/9/7 18:07,17392.49421,16441.27861,951.2155989
2020/9/7 18:08,17014.53373,16441.27861,573.255125
2020/9/7 18:09,17349.16196,16441.27861,907.8833482
2020/9/7 18:10,17386.14061,16441.27861,944.8620024
2020/9/7 18:11,17267.84537,16441.27861,826.5667582
2020/9/7 18:12,17220.10526,16473.83148,746.2737833
2020/9/7 18:13,17328.97307,16473.83148,855.1415868
2020/9/7 18:14,16780.91858,16473.83148,307.0870975
2020/9/7 18:15,17187.08981,16473.83148,713.2583282
2020/9/7 18:16,16791.25923,16473.83148,317.4277483
2020/9/7 18:17,16772.05516,16473.83148,298.2236826
2020/9/7 18:18,17065.46406,16473.83148,591.632579
2020/9/7 18:19,17023.67766,16473.83148,549.846184
2020/9/7 18:20,16849.43246,16087.60873,761.8237232
2020/9/7 18:21,17209.52886,16141.5249,1068.003962
2020/9/7 18:22,16707.96695,16141.5249,566.4420549
2020/9/7 18:23,16893.04522,16141.5249,751.5203245
2020/9/7 18:24,17018.26113,16141.5249,876.7362334
2020/9/7 18:25,17033.85418,16141.5249,892.3292782
2020/9/7 18:26,17242.23994,16141.5249,1100.715046
2020/9/7 18:27,17195.97408,16141.5249,1054.449185
2020/9/7 18:28,17584.67814,16141.5249,1443.153241
2020/9/7 18:29,17403.40192,16607.9951,795.4068207
2020/9/7 18:30,17231.96791,16607.9951,623.9728092
2020/9/7 18:31,17363.86569,16607.9951,755.8705893
2020/9/7 18:32,17241.81615,16607.9951,633.821048
2020/9/7 18:33,17842.91389,16607.9951,1234.918787
2020/9/7 18:34,17144.87962,16607.9951,536.8845156
2020/9/7 18:35,17205.24043,16607.9951,597.2453247
2020/9/7 18:36,16820.80394,16607.9951,212.8088393
2020/9/7 18:37,17382.01632,16797.18155,584.8347702
2020/9/7 18:38,17158.81043,16797.18155,361.6288851
2020/9/7 18:39,17149.94702,16797.18155,352.7654702
2020/9/7 18:40,17581.93556,16797.18155,784.7540178
2020/9/7 18:41,17105.62994,16797.18155,308.4483956
2020/9/7 18:42,16921.3246,16797.18155,124.1430539
2020/9/7 18:43,17588.2683,16797.18155,791.0867532
2020/9/7 18:44,17017.98062,16797.18155,220.7990703
2020/9/7 18:45,17056.84208,16296.42384,760.4182478
2020/9/7 18:46,17367.52447,16296.42384,1071.100637
2020/9/7 18:47,17052.61359,16296.42384,756.189753
2020/9/7 18:48,17259.40574,16296.42384,962.9819067
2020/9/7 18:49,16954.03568,16296.42384,657.6118475
2020/9/7 18:50,16688.64651,16296.42384,392.2226729
2020/9/7 18:51,16857.73484,16296.42384,561.3110033
2020/9/7 18:52,16640.4379,16296.42384,344.0140616
2020/9/7 18:53,16595.41651,16203.36656,392.0499547
2020/9/7 18:54,16987.5197,16203.36656,784.1531352
2020/9/7 18:55,17057.16167,16203.36656,853.7951148
2020/9/7 18:56,17107.8801,16203.36656,904.5135446
2020/9/7 18:57,16747.01077,16203.36656,543.6442124
2020/9/7 18:58,17891.7996,16203.36656,1688.43304
2020/9/7 18:59,17820.89228,16203.36656,1617.525721
2020/9/7 19:00,17748.01531,16203.36656,1544.648754
2020/9/7 19:01,18126.11902,16292.24345,1833.875573
2020/9/7 19:02,17831.06879,16292.24345,1538.825349
2020/9/7 19:03,17722.40989,16292.24345,1430.166447
2020/9/7 19:04,17736.19743,16292.24345,1443.953982
2020/9/7 19:05,18026.21662,16292.24345,1733.97317
2020/9/7 19:06,17850.437,16292.24345,1558.193552
2020/9/7 19:07,17963.65741,16292.24345,1671.413966
2020/9/7 19:08,17694.34241,16292.24345,1402.098967
2020/9/7 19:09,17674.64593,16273.48833,1401.157602
2020/9/7 19:10,17753.43184,16273.48833,1479.943513
2020/9/7 19:11,17807.10475,16273.48833,1533.616414
2020/9/7 19:12,18053.80313,16273.48833,1780.314796
2020/9/7 19:13,18396.91125,16273.48833,2123.422921
2020/9/7 19:14,17859.30041,16273.48833,1585.81208
2020/9/7 19:15,17774.617,16273.48833,1501.12867
2020/9/7 19:16,17786.91586,16273.48833,1513.427525
2020/9/7 19:17,18392.93763,16406.62408,1986.313549
2020/9/7 19:18,18711.98623,16406.62408,2305.362154
2020/9/7 19:19,18348.90681,16406.62408,1942.282735
2020/9/7 19:20,18135.01677,16406.62408,1728.392689
2020/9/7 19:21,17968.12345,16406.62408,1561.499374
2020/9/7 19:22,17924.29879,16406.62408,1517.674711
2020/9/7 19:23,18100.58226,16406.62408,1693.958186
2020/9/7 19:24,18000.13023,16406.62408,1593.50615
2020/9/7 19:25,17932.93214,16644.61344,1288.318698
2020/9/7 19:26,18182.28831,16644.61344,1537.674873
2020/9/7 19:27,17931.76972,16644.61344,1287.156278
2020/9/7 19:28,18298.95561,16644.61344,1654.342171
2020/9/7 19:29,18128.83301,16644.61344,1484.219568
2020/9/7 19:30,18156.19048,16644.61344,1511.577041
2020/9/7 19:31,18054.75362,16644.61344,1410.140181
2020/9/7 19:32,17908.51872,16644.61344,1263.905279
2020/9/7 19:33,17946.94974,16357.09456,1589.855175
2020/9/7 19:34,18005.51243,16357.09456,1648.417864
2020/9/7 19:35,18238.61798,16357.09456,1881.523419
2020/9/7 19:36,17868.65624,16357.09456,1511.561677
2020/9/7 19:37,17920.34805,16357.09456,1563.253486
2020/9/7 19:38,18212.32544,16357.09456,1855.230879
2020/9/7 19:39,17945.94203,16357.09456,1588.847463
2020/9/7 19:40,18318.38872,16357.09456,1961.294153
2020/9/7 19:41,17903.61749,16409.92635,1493.69114
2020/9/7 19:42,18057.28229,16409.92635,1647.355946
2020/9/7 19:43,18714.41396,16409.92635,2304.487612
2020/9/7 19:44,17985.8045,16409.92635,1575.878158
2020/9/7 19:45,17930.7647,16409.92635,1520.838358
2020/9/7 19:46,17874.53085,16409.92635,1464.604504
2020/9/7 19:47,18254.84469,16409.92635,1844.918341
2020/9/7 19:48,18829.84435,16409.92635,2419.918
2020/9/7 19:49,18664.03901,16339.14249,2324.896516
2020/9/7 19:50,20750.69786,16339.14249,4411.55537
2020/9/7 19:51,22065.93047,16339.14249,5726.787978
2020/9/7 19:52,22421.35266,16339.14249,6082.210164
2020/9/7 19:53,21998.86971,16339.14249,5659.727217
2020/9/7 19:54,21592.79537,16339.14249,5253.652872
2020/9/7 19:55,21914.07391,16339.14249,5574.931419
2020/9/7 19:56,19654.25669,16339.14249,3315.114197
2020/9/7 19:57,20215.75523,17268.24407,2947.511161
2020/9/7 19:58,19002.47494,17268.24407,1734.230871
2020/9/7 19:59,19330.77638,17268.24407,2062.532305
2020/9/7 20:00,18950.80602,17268.24407,1682.561949
2020/9/7 20:01,19067.96573,17268.24407,1799.721659
2020/9/7 20:02,18417.13448,17268.24407,1148.890403
2020/9/7 20:03,18957.66546,17268.24407,1689.421384
2020/9/7 20:04,18644.06772,17268.24407,1375.823643
2020/9/7 20:05,17815.47575,16958.68635,856.7894022
2020/9/7 20:06,17839.11152,16958.68635,880.4251753
2020/9/7 20:07,17678.61956,16958.68635,719.9332152
2020/9/7 20:08,17193.23872,16958.68635,234.5523714
2020/9/7 20:09,18051.83348,16958.68635,1093.147133
2020/9/7 20:10,17308.92119,16958.68635,350.234845
2020/9/7 20:11,17128.27467,16958.68635,169.5883276
2020/9/7 20:12,17783.04523,16958.68635,824.3588787
2020/9/7 20:13,18534.32852,16324.29084,2210.037677
2020/9/7 20:14,18236.52229,16324.29084,1912.23145
2020/9/7 20:15,18466.34134,16324.29084,2142.050497
2020/9/7 20:16,19005.49808,16324.29084,2681.207239
2020/9/7 20:17,18746.94748,16324.29084,2422.656639
2020/9/7 20:18,17933.65461,16324.29084,1609.363775
2020/9/7 20:19,18045.89021,16324.29084,1721.599365
2020/9/7 20:20,19287.02038,16324.29084,2962.72954
2020/9/7 20:21,18623.87883,16413.55011,2210.328711
2020/9/7 20:22,17883.92101,16413.55011,1470.370895
2020/9/7 20:23,18389.62807,16413.55011,1976.077957
2020/9/7 20:24,18074.48443,16413.55011,1660.934315
2020/9/7 20:25,18049.86383,16413.55011,1636.313718
2020/9/7 20:26,18478.19356,16413.55011,2064.643442
2020/9/7 20:27,18070.12139,16413.55011,1656.571272
2020/9/7 20:28,19030.54242,16413.55011,2616.992309
2020/9/7 20:29,18760.20827,16836.9411,1923.267166
2020/9/7 20:30,18773.9958,16836.9411,1937.054701
2020/9/7 20:31,18965.54405,16836.9411,2128.602945
2020/9/7 20:32,18886.26573,16836.9411,2049.324623
2020/9/7 20:33,18789.75299,16836.9411,1952.811883
2020/9/7 20:34,18417.20314,16836.9411,1580.262038
2020/9/7 20:35,19266.33908,16836.9411,2429.397976
2020/9/7 20:36,18708.99743,16836.9411,1872.056325
2020/9/7 20:37,18299.94043,16697.24135,1602.699085
2020/9/7 20:38,19084.70774,16697.24135,2387.466389
2020/9/7 20:39,18692.25542,16697.24135,1995.014072
2020/9/7 20:40,17891.7996,16697.24135,1194.558252
2020/9/7 20:41,18145.88416,16697.24135,1448.642813
2020/9/7 20:42,18113.31631,16697.24135,1416.07496
2020/9/7 20:43,18530.32056,16697.24135,1833.079209
2020/9/7 20:44,18170.99717,16697.24135,1473.755822
2020/9/7 20:45,18180.353,16682.95938,1497.39362
2020/9/7 20:46,18723.76979,16682.95938,2040.810408
2020/9/7 20:47,18261.5323,16682.95938,1578.572925
2020/9/7 20:48,18427.89887,16682.95938,1744.939496
2020/9/7 20:49,18884.29608,16682.95938,2201.3367
2020/9/7 20:50,19033.4969,16682.95938,2350.537518
2020/9/7 20:51,19590.83855,16682.95938,2907.87917
2020/9/7 20:52,18479.67079,16682.95938,1796.711415
2020/9/7 20:53,18327.09176,16849.47199,1477.619764
2020/9/7 20:54,18467.19499,16849.47199,1617.722997
2020/9/7 20:55,18185.76953,16849.47199,1336.297537
2020/9/7 20:56,19000.57396,16849.47199,2151.101969
2020/9/7 20:57,19205.28,16849.47199,2355.808007
2020/9/7 20:58,18164.59581,16849.47199,1315.123824
2020/9/7 20:59,18945.35516,16849.47199,2095.883167
2020/9/7 21:00,18981.79364,16849.47199,2132.321651
2020/9/7 21:01,19013.80042,16496.86631,2516.934107
2020/9/7 21:02,19046.29961,16496.86631,2549.433295
2020/9/7 21:03,18311.82698,16496.86631,1814.960674
2020/9/7 21:04,18970.96058,16496.86631,2474.094268
2020/9/7 21:05,19144.61786,16496.86631,2647.751545
2020/9/7 21:06,19092.58633,16496.86631,2595.720017
2020/9/7 21:07,18801.63954,16496.86631,2304.773225
2020/9/7 21:08,18935.01451,16496.86631,2438.148196
2020/9/7 21:09,18503.16924,17033.4646,1469.704632
2020/9/7 21:10,17814.09399,17033.4646,780.6293823
2020/9/7 21:11,18146.30791,17033.4646,1112.843305
2020/9/7 21:12,18339.33339,17033.4646,1305.868785
2020/9/7 21:13,18547.06256,17033.4646,1513.597959
2020/9/7 21:14,17394.60087,17033.4646,361.1362658
2020/9/7 21:15,18273.91127,17033.4646,1240.446662
2020/9/7 21:16,18638.22744,17033.4646,1604.762833
2020/9/7 21:17,17460.58407,16403.52618,1057.057885
2020/9/7 21:18,17991.26681,16403.52618,1587.740627
2020/9/7 21:19,18104.02915,16403.52618,1700.502961
2020/9/7 21:20,18238.88135,16403.52618,1835.355168
2020/9/7 21:21,17994.22128,16403.52618,1590.695099
2020/9/7 21:22,17745.06084,16403.52618,1341.534657
2020/9/7 21:23,18640.55217,16403.52618,2237.025982
2020/9/7 21:24,18370.28668,16403.52618,1966.760492
2020/9/7 21:25,18122.24839,16178.87158,1943.376804
2020/9/7 21:26,17889.33754,16178.87158,1710.465957
2020/9/7 21:27,18462.43637,16178.87158,2283.56479
2020/9/7 21:28,18872.9706,16178.87158,2694.099019
2020/9/7 21:29,17999.1454,16178.87158,1820.273819
2020/9/7 21:30,18192.6633,16178.87158,2013.791712
2020/9/7 21:31,18872.47819,16178.87158,2693.606607
2020/9/7 21:32,18458.49708,16178.87158,2279.625495
2020/9/7 21:33,18203.98877,16723.70689,1480.281883
2020/9/7 21:34,18475.7315,16723.70689,1752.024609
2020/9/7 21:35,18470.38363,16723.70689,1746.676742
2020/9/7 21:36,19078.30638,16723.70689,2354.599494
2020/9/7 21:37,18481.64044,16723.70689,1757.933552
2020/9/7 21:38,19022.7325,16723.70689,2299.02561
2020/9/7 21:39,18591.87205,16723.70689,1868.165162
2020/9/7 21:40,18984.2557,16723.70689,2260.548814
2020/9/7 21:41,19210.66835,16971.18563,2239.48272
2020/9/7 21:42,18076.94649,16971.18563,1105.760856
2020/9/7 21:43,18679.52137,16971.18563,1708.335742
2020/9/7 21:44,19578.03584,16971.18563,2606.850203
2020/9/7 21:45,18470.31497,16971.18563,1499.129332
2020/9/7 21:46,19023.15624,16971.18563,2051.970611
2020/9/7 21:47,19280.19528,16971.18563,2309.009644
2020/9/7 21:48,19108.83592,16971.18563,2137.650289
2020/9/7 21:49,19206.8259,16641.57576,2565.250135
2020/9/7 21:50,19308.26276,16641.57576,2666.686994
2020/9/7 21:51,19071.41261,16641.57576,2429.836851
2020/9/7 21:52,19085.69256,16641.57576,2444.116797
2020/9/7 21:53,18784.89753,16641.57576,2143.321767
2020/9/7 21:54,19398.86655,16641.57576,2757.290791
2020/9/7 21:55,19051.71614,16641.57576,2410.140374
2020/9/7 21:56,18826.68388,16641.57576,2185.108117
2020/9/7 21:57,19413.994,17070.78743,2343.206566
2020/9/7 21:58,18123.31422,17070.78743,1052.526788
2020/9/7 21:59,17469.10461,17070.78743,398.3171789
2020/9/7 22:00,17635.47122,17070.78743,564.6837948
2020/9/7 22:01,17769.83106,17070.78743,699.0436346
2020/9/7 22:02,17363.23604,17070.78743,292.4486118
2020/9/7 22:03,17469.59702,17070.78743,398.8095909
2020/9/7 22:04,17848.12456,17070.78743,777.337133
2020/9/7 22:05,17621.2599,16410.66306,1210.596839
2020/9/7 22:06,17508.49756,16410.66306,1097.834504
2020/9/7 22:07,17474.02873,16410.66306,1063.365669
2020/9/7 22:08,17561.18564,16410.66306,1150.522582
2020/9/7 22:09,17880.26858,16410.66306,1469.605519
2020/9/7 22:10,17754.1425,16410.66306,1343.479443
2020/9/7 22:11,17914.60017,16410.66306,1503.937115
2020/9/7 22:12,18038.61936,16410.66306,1627.956304
2020/9/7 22:13,17508.56618,16851.11169,657.4544902
2020/9/7 22:14,17836.79909,16851.11169,985.6873947
2020/9/7 22:15,18185.85053,16851.11169,1334.73884
2020/9/7 22:16,17796.91372,16851.11169,945.8020275
2020/9/7 22:17,17372.59187,16851.11169,521.4801749
2020/9/7 22:18,17594.10862,16851.11169,742.9969281
2020/9/7 22:19,17616.12475,16851.11169,765.0130515
2020/9/7 22:20,18060.84652,16851.11169,1209.734827
2020/9/7 22:21,17672.47074,16604.30909,1068.161647
2020/9/7 22:22,17719.74229,16604.30909,1115.433193
2020/9/7 22:23,17847.91267,16604.30909,1243.603574
2020/9/7 22:24,17758.45111,16604.30909,1154.142013
2020/9/7 22:25,17762.08971,16604.30909,1157.78062
2020/9/7 22:26,18072.10338,16604.30909,1467.794282
2020/9/7 22:27,17649.75117,16604.30909,1045.442078
2020/9/7 22:28,17949.00039,16604.30909,1344.691297
2020/9/7 22:29,18069.1489,16942.15538,1126.993519
2020/9/7 22:30,17710.81025,16942.15538,768.6548668
2020/9/7 22:31,17914.03914,16942.15538,971.8837583
2020/9/7 22:32,17704.34028,16942.15538,762.1848917
2020/9/7 22:33,17654.11426,16942.15538,711.9588738
2020/9/7 22:34,17246.73138,16942.15538,304.575992
2020/9/7 22:35,16954.17896,16942.15538,12.02357451
2020/9/7 22:36,16691.79202,16942.15538,-250.3633697
2020/9/7 22:37,16684.89825,16171.02099,513.8772553
2020/9/7 22:38,16496.44171,16171.02099,325.420722
2020/9/7 22:39,15744.73454,16171.02099,-426.2864509
2020/9/7 22:40,15472.00695,16171.02099,-699.0140458
2020/9/7 22:41,15480.62456,16171.02099,-690.396429
2020/9/7 22:42,16555.66839,16171.02099,384.6473945
2020/9/7 22:43,15772.1514,16171.02099,-398.8695897
2020/9/7 22:44,16258.63543,16171.02099,87.61443618
2020/9/7 22:45,16581.6976,16616.5239,-34.82629723
2020/9/7 22:46,16682.21826,16616.5239,65.69435837
2020/9/7 22:47,16852.94796,16616.5239,236.4240619
2020/9/7 22:48,16617.29454,16616.5239,0.77063866
2020/9/7 22:49,15874.79991,16616.5239,-741.7239835
2020/9/7 22:50,16579.72795,16616.5239,-36.79594499
2020/9/7 22:51,16463.02632,16616.5239,-153.4975748
2020/9/7 22:52,16206.05591,16616.5239,-410.4679876
2020/9/7 22:53,15989.67517,16027.0943,-37.41912386
2020/9/7 22:54,16344.06849,16027.0943,316.9741967
2020/9/7 22:55,16350.26399,16027.0943,323.1696924
2020/9/7 22:56,15791.08988,16027.0943,-236.0044119
2020/9/7 22:57,16198.7841,16027.0943,171.6898012
2020/9/7 22:58,16133.95187,16027.0943,106.8575746
2020/9/7 22:59,15677.90376,16027.0943,-349.1905382
2020/9/7 23:00,16101.45268,16027.0943,74.35838652
2020/9/7 23:01,15951.12376,15688.7712,262.352564
2020/9/7 23:02,15724.19048,15688.7712,35.41927952
2020/9/7 23:03,16194.37526,15688.7712,505.6040624
2020/9/7 23:04,15876.76956,15688.7712,187.9983611
2020/9/7 23:05,15831.04387,15688.7712,142.2726705
2020/9/7 23:06,15977.2216,15688.7712,288.4503968
2020/9/7 23:07,16046.86358,15688.7712,358.0923764
2020/9/7 23:08,16303.1983,15688.7712,614.4271011
2020/9/7 23:09,16038.42395,15757.00987,281.4140799
2020/9/7 23:10,15820.70322,15757.00987,63.69334604
2020/9/7 23:11,15977.85729,15757.00987,220.8474113
2020/9/7 23:12,15907.93479,15757.00987,150.9249158
2020/9/7 23:13,15817.18772,15757.00987,60.17784262
2020/9/7 23:14,15858.83084,15757.00987,101.8209615
2020/9/7 23:15,16053.6201,15757.00987,296.6102302
2020/9/7 23:16,15759.08311,15757.00987,2.0732337
2020/9/7 23:17,15716.94758,15561.08808,155.8594946
2020/9/7 23:18,15476.99969,15561.08808,-84.08839636
2020/9/7 23:19,15773.85547,15561.08808,212.7673836
2020/9/7 23:20,15922.96077,15561.08808,361.872684
2020/9/7 23:21,15773.69133,15561.08808,212.6032463
2020/9/7 23:22,15907.72289,15561.08808,346.6348115
2020/9/7 23:23,15673.89584,15561.08808,112.8077598
2020/9/7 23:24,16414.06564,15561.08808,852.977562
2020/9/7 23:25,16163.70848,15631.34728,532.3612023
2020/9/7 23:26,15962.59252,15631.34728,331.2452347
2020/9/7 23:27,15668.26741,15631.34728,36.92013429
2020/9/7 23:28,15775.3327,15631.34728,143.9854213
2020/9/7 23:29,16058.68146,15631.34728,427.3341829
2020/9/7 23:30,15881.69368,15631.34728,250.3464004
2020/9/7 23:31,15716.24327,15631.34728,84.89598852
2020/9/7 23:32,15765.48446,15631.34728,134.1371825
2020/9/7 23:33,15895.48122,15654.92394,240.5572766
2020/9/7 23:34,15638.01839,15654.92394,-16.90554815
2020/9/7 23:35,15647.37422,15654.92394,-7.549721289
2020/9/7 23:36,15864.95168,15654.92394,210.0277364
2020/9/7 23:37,16116.50556,15654.92394,461.5816179
2020/9/7 23:38,16235.88114,15654.92394,580.9572034
2020/9/7 23:39,16166.5883,15654.92394,511.6643595
2020/9/7 23:40,15684.30511,15654.92394,29.38117421
2020/9/7 23:41,16026.39417,15701.40963,324.9845407
2020/9/7 23:42,16058.96198,15701.40963,357.5523486
2020/9/7 23:43,15599.61026,15701.40963,-101.7993716
2020/9/7 23:44,16743.1401,15701.40963,1041.730466
2020/9/7 23:45,15459.51906,15701.40963,-241.8905685
2020/9/7 23:46,15729.60701,15701.40963,28.19738061
2020/9/7 23:47,16066.70333,15701.40963,365.2937
2020/9/7 23:48,16199.23076,15701.40963,497.8211317
2020/9/7 23:49,16776.06308,15496.50602,1279.557058
2020/9/7 23:50,16331.27182,15496.50602,834.7658004
